epoch,loss,val_loss
0,0.021535171367693055,0.006692408584058285
1,0.0028016116196706133,0.0027098464779555798
2,0.002150712779592799,0.0015535567654296756
3,0.001923920881336578,0.003360446309670806
4,0.001488090362955544,0.000610513030551374
5,0.0015095066690698664,4.6115954319247976e-05
6,0.0011852287978160007,0.00016442879859823734
7,0.0011308540479760408,0.002318729879334569
8,0.0012192420041206484,0.0009402921423316002
9,0.001041758702671863,0.0004577968211378902
10,0.0011035432661078686,0.0001642022980377078
11,0.0009573744312126767,0.00027753852191381156
12,0.0009040303537251609,9.564611536916345e-05
13,0.0009079858249810937,0.0004944329266436398
14,0.0009120225479036815,0.0016389433294534683
15,0.0008413240285024982,0.00015357695519924164
16,0.000784766941509543,0.0004258924163877964
17,0.0007851170651411538,5.862747275386937e-05
18,0.0008804051839332613,0.0018608104437589645
19,0.000828865612481768,0.0008901383844204247
20,0.0007480304667135938,0.00013584601401817054
21,0.0007136674362793054,6.088528243708424e-05
22,0.0006859520964761391,0.0015230205608531833
23,0.0007604138900280581,0.0002021274558501318
24,0.0006720317045861628,0.0005094013176858425
25,0.000638601381493929,8.639891166239977e-05
26,0.000589069075478734,8.74866746016778e-05
27,0.0006186217249279129,0.00019001499458681792
28,0.000634814033365268,3.560275581548922e-05
29,0.0005843017943122326,0.0013817008584737778
30,0.0006356054392550013,9.378871618537232e-05
31,0.0006150492397200863,2.4292265152325854e-05
32,0.0006122731928894391,7.642734999535605e-05
33,0.0005630045422271088,4.069536953466013e-05
34,0.0006080388688512366,0.00014621522859670222
35,0.0005392375376522005,5.063441858510487e-05
36,0.0006345581991178979,5.094739390187897e-05
37,0.0005936692020487276,7.101326627889648e-05
38,0.0005949370772066809,0.0003149879921693355
39,0.0005378903527996428,9.233808668795973e-05
40,0.0005403246268018728,0.0009112403495237231
41,0.0005770431439755089,6.422457954613492e-05
42,0.000577534960224504,0.0004008398682344705
43,0.0005488847437859558,6.480795127572492e-05
44,0.0006162016137518418,0.00015747430734336376
45,0.0005518916724613818,8.201687160180882e-05
46,0.0005389966352667726,0.00011270635150140151
47,0.0005697644219765074,0.000739166047424078
48,0.0005381384032295534,7.944054232211784e-05
49,0.0005661640217239025,0.00010732626833487302
50,0.00052378293845754,7.712967635598034e-05
51,0.0005135931220258214,0.00019406461797188967
52,0.000542339416915763,0.0007123534451238811
53,0.0005319539462110802,0.0005170285003259778
54,0.000502167562462277,8.58111452544108e-05
55,0.0005403253286074086,0.00018273766909260303
56,0.0005154960080313743,0.0002720709308050573
57,0.0005564565857519767,0.0005235226126387715
58,0.0006246398084423925,0.00044130723108537495
59,0.0005094312658068432,9.750827302923426e-05
60,0.00050724517034727,0.0002391337329754606
61,0.00045588587081623206,9.194306039717048e-05
62,0.00047561291238182546,0.00011781773355323821
63,0.0005162706069580556,0.00019498246547300369
64,0.0004587484021742658,0.0007883576909080148
65,0.0004785518970072847,0.0004837169253733009
66,0.0004741485929356144,0.00024264091916847974
67,0.0004536856479820794,0.00026115335640497506
68,0.00045546245527586585,0.0001557820214657113
69,0.0004713074063827298,0.00010944291716441512
70,0.0005054055866101866,9.240522922482342e-05
71,0.00047148497040934136,8.937856182456017e-05
72,0.0004622314724702623,0.00011347411054885015
73,0.00045909709065567464,0.00021942103921901435
74,0.00046192373100231276,0.00030980139854364097
75,0.0004439506172272792,8.726573287276551e-05
76,0.00044594449164784693,0.00011869106674566865
77,0.000455635293702747,0.00018420211563352495
78,0.00043066605516429605,0.00013809870870318264
79,0.0004998513819031489,0.0004895918536931276
80,0.00048275838916021335,0.00010382167965872213
81,0.0005194140902869864,0.00012090442760381848
82,0.0004935797144382916,0.00011845550761790946
83,0.0004440641368776675,0.00010166347055928782
84,0.0005062528173595702,9.44955027080141e-05
85,0.0004565307278210356,0.00025794352404773235
86,0.0004511771968196035,0.00025859434390440583
87,0.0004327539980953843,0.0005571650108322501
88,0.00042392808776470193,0.00021758525690529495
89,0.0004524703205285903,0.0003593734872993082
90,0.0004537483226817385,0.00012253243767190725
91,0.0004733115357515467,0.00012082706962246448
92,0.00041715604500954943,0.0004937794292345643
93,0.00043323256028432846,0.00017156558169517666
94,0.00047796316037180647,0.0001355565182166174
95,0.0004177875135736527,0.0001987938303500414
96,0.0004372700335587591,0.0001819922326831147
97,0.00045470798458228213,0.0003403450537007302
98,0.00043514447574329973,9.032036905409768e-05
99,0.00041663864321990094,9.489127114648e-05
100,0.0004333847345524328,0.00032741809263825417
101,0.00041675837641832287,0.00012638559564948082
102,0.0004240039668403009,7.771430682623759e-05
103,0.00041606167075990743,0.0003183877852279693
104,0.0004285950176462541,8.849891310092062e-05
