epoch,loss,val_loss
0,0.011511858157457117,0.0031851946841925383
1,0.001682675582521553,5.906049773329869e-05
2,0.001222450574233985,0.0011087256716564298
3,0.0010148444208900977,0.00011529977928148583
4,0.0007799134553561501,0.0001203867795993574
5,0.0008395224338875181,0.0004354643460828811
6,0.0008454771527339575,0.00010657611710485071
7,0.0007940673449623497,0.0002483837597537786
8,0.0006271610471652501,6.72776295687072e-05
9,0.000579983870858462,9.107315418077633e-05
10,0.0006395630578067159,5.529194822884165e-05
11,0.0005777776666481907,0.0003457559214439243
12,0.0005678433420846241,0.0006472239620052278
13,0.0006178714927341483,0.00019406003411859274
14,0.0005689726035629332,0.00028364945319481194
15,0.000482981954405815,0.00016361023881472647
16,0.0004380429566796966,5.880471508135088e-05
17,0.0004941429237407774,0.00010532887245062739
18,0.0005339303203666485,0.00017804813978727907
19,0.00043200782446870363,0.0008646181668154895
20,0.0004374100945251821,0.0008017622167244554
21,0.0004570985840750406,0.0013119273353368044
22,0.0004128226763645471,0.00011916527000721544
23,0.0004453946235771732,0.0005505554145202041
24,0.0004081790649590168,8.703885396244004e-05
25,0.0004292356308814092,0.0002146034239558503
26,0.00044228986012002014,0.00012175686424598098
27,0.00040149253915863775,0.0003062032628804445
28,0.0003824874613640398,0.00043716063373722136
29,0.0003927620041962785,0.00013388897059485316
