epoch,loss,val_loss
0,0.01959700768173105,0.04439973033833922
1,0.0713701741883684,0.018365005121092525
2,0.0931162839896821,0.0068619545067154005
3,0.07564470390699816,0.017297619095954456
4,0.04047727650502798,0.01556824128911422
5,0.008094931237909936,0.002384632448012238
6,0.003288354020871313,0.0021595988104021863
7,0.0037634823811411155,0.0021582285081150764
8,0.003900740199753231,0.0021793384088628124
9,0.004477582816855355,0.0021543911364125578
10,0.00520052138230817,0.002140516884984416
11,0.006105661406230513,0.002193895058314267
12,0.007013005112666787,0.002376410252365627
13,0.007687121519597855,0.002662239741256232
14,0.007897758678440493,0.002907950414769482
15,0.007609848027730306,0.0029854318167883576
16,0.007019306905242577,0.0029145548193666494
17,0.006379150015498669,0.0027873677593704903
18,0.005849874476425961,0.0026717247715089144
19,0.005471152205501291,0.0025899045847421675
20,0.005223403404016587,0.0025372382032832035
21,0.005073620815863784,0.002507112097207522
22,0.004989226002906032,0.0024932277196887554
23,0.0049444250120451415,0.0024893460958673244
24,0.004919083221745637,0.002491205573294377
25,0.0048979467730221535,0.0024955369646481253
26,0.004872603682853138,0.0024985253091966897
27,0.004838983888736232,0.0024995823031324044
28,0.004796359918436221,0.0024978302076066796
29,0.004744622187549167,0.0024928107016246046
30,0.004686674632190566,0.0024849529737573967
31,0.004625812929081381,0.0024750947997202737
32,0.004564269496628569,0.0024638483423347537
33,0.004503341506269434,0.0024517967627106004
34,0.004444934606119782,0.0024393132822424697
35,0.004389638446895552,0.002426692437821705
36,0.004337994113197163,0.0024145027018037802
37,0.004289691375461237,0.0024025739914035065
38,0.004244208276145043,0.0023910494076022715
39,0.004201411671471663,0.002379712507765936
40,0.004160870696754433,0.0023688156762274736
41,0.004122329578388736,0.002358237600052043
42,0.00408546613361914,0.002347690165614742
43,0.004050305785276451,0.0023377400193886275
44,0.004016093448548859,0.002327809034716011
45,0.003982631394551843,0.00231789403162047
46,0.003949996018148373,0.0023082972712520707
47,0.003918302415286631,0.0022987434415865622
48,0.003887123141005427,0.0022892310945807318
49,0.0038566285537890636,0.0022798600288009957
50,0.0038268392012465948,0.0022707810837840825
51,0.0037977170381194424,0.0022614825365803483
52,0.003769345658735403,0.0022525771545540345
53,0.0037415236227350867,0.0022436086611266723
54,0.003714506797586774,0.002234930013257422
55,0.0036881207748532398,0.0022263388790745744
56,0.0036621834988499395,0.0022177124383712284
57,0.0036367728971399976,0.0022093198597104404
58,0.0036116609117016196,0.0022008608038161406
59,0.0035870486970366764,0.0021925178752689248
60,0.0035629139560555963,0.0021842555633108866
61,0.0035391790423799064,0.0021760495779872464
62,0.003515856653812746,0.00216789780339847
63,0.0034928467566794335,0.002159811776915663
64,0.0034700763020924508,0.0021515683875533574
65,0.0034477286852236323,0.0021434999132332834
66,0.003425713265265938,0.0021354071918482844
67,0.0034040231310500783,0.0021272829586738034
68,0.0033826910491210342,0.002119191652654033
69,0.003361712793988642,0.002111125876310102
70,0.0033410005332385213,0.002102994511165378
71,0.00332055188675637,0.0020948795524115362
72,0.0033003715607280767,0.0020867147413490897
73,0.0032804442915405564,0.0020785385726444553
74,0.0032607920463383847,0.002070317902651272
75,0.0032414605141736007,0.002062079057571266
76,0.003222369193546409,0.002053814558230602
77,0.0032035480724748413,0.002045502536930144
78,0.0031849850738343067,0.0020371805896917195
79,0.0031666069530864064,0.0020287854335548586
80,0.0031484888348871447,0.0020203709912796817
81,0.003130582834953153,0.00201190202170166
82,0.0031128775634775246,0.0020033584952583177
83,0.0030953763067042925,0.0019948073364630865
84,0.003078073568936327,0.0019861997856774876
85,0.003060959636503554,0.0019775428339479525
86,0.0030439879489659507,0.0019688252870222194
87,0.003027172649667694,0.0019600384096664035
88,0.0030105568718061136,0.001951211944974044
89,0.0029940777525295998,0.0019423664045078975
90,0.0029777072802394055,0.0019333904441609455
91,0.002961516268567603,0.0019244039615027998
92,0.002945469471912044,0.0019153447907516046
93,0.0029295937732726754,0.0019062221307601583
94,0.002913869081355995,0.0018971064699846401
95,0.00289828037960133,0.0018878065462207847
96,0.0028827267529907756,0.0018786167472666293
97,0.0028674846710507185,0.0018689890102107536
98,0.0028518407333749515,0.0018594499816301099
99,0.002837412427447697,0.0018470057862271603
100,0.0028196625040931853,0.0018269523831182404
101,0.002807024414699856,0.0017659585155023816
102,0.0027712244480721537,0.0016046933249750158
103,0.0028138282879688055,0.001495810174546613
104,0.0030463560229170594,0.0015201297519205693
105,0.003553804133272686,0.0017252789009689238
106,0.003717304711647813,0.0017291442286876733
107,0.003671803218710771,0.0016059847466909048
108,0.0037994077823321495,0.0015653468537748906
109,0.004550307687619022,0.0016828168636972183
110,0.005432813690835528,0.001673779015331284
111,0.005536454224659953,0.0017858587977427401
112,0.0056542461980979425,0.0020069384052859326
113,0.005183527016131301,0.002016781897717074
114,0.0036990048926986794,0.0024055707178552424
115,0.002471283028823816,0.0019493201367655083
116,0.001591309578662631,0.0016327879979814355
117,0.0013014820851726917,0.0014986945540856635
118,0.0011940259153444327,0.0014387228272920638
119,0.0011609210887717418,0.001406181260551277
120,0.0011676665508053403,0.0013864444192956413
121,0.0012023086348966244,0.0013743162179659855
122,0.0012607645798258379,0.0013677427206155762
123,0.0013420560778554262,0.0013659450229616802
124,0.0014464771220652325,0.0013687697059491224
125,0.0015744774208816962,0.0013764050376617856
126,0.0017255476152160274,0.00138929065341424
127,0.0018967692986094956,0.0014079198192216847
128,0.002081306166678706,0.0014325231007349334
129,0.0022675306769900584,0.0014625434240881812
130,0.002439704860997814,0.0014960711102998047
131,0.0025807129045262492,0.001529648070828172
132,0.0026763870186183804,0.0015587553610665757
133,0.0027197553149634164,0.001579109171871096
134,0.002713094438413194,0.0015881111592119723
135,0.0026666532036154346,0.0015856456808059623
136,0.0025948787209241412,0.0015737320227025631
137,0.0025122648399212703,0.001555488168123064
138,0.002430457608810062,0.0015340557234084006
139,0.0023572260869852224,0.0015119639870694332
140,0.0022967195733211427,0.0014909206503561062
141,0.0022503354240868754,0.0014718859660716955
142,0.002217673483047875,0.0014552864830189368
143,0.0021972219611275908,0.0014411814555754525
144,0.0021868856102845798,0.0014293925773368724
145,0.002184304907709932,0.0014196106206151868
146,0.0021870547119710094,0.0014114465172353544
147,0.0021928286402978746,0.001404483522811349
148,0.0021995347036685904,0.0013982874398495544
149,0.002205419104853499,0.0013924473212427345
150,0.002209156611853037,0.0013866168497898208
151,0.0022098833419151773,0.0013805088809724047
152,0.0022072024650735224,0.0013739244477300528
153,0.0022011462568157524,0.0013667592909513858
154,0.0021920968216874786,0.001359005177826539
155,0.0021806470655639496,0.001350711688007179
156,0.0021675211488371665,0.0013420008165810845
157,0.0021534563839861417,0.001333010934391304
158,0.0021391293197710972,0.0013239017663229454
159,0.00212510141591179,0.001314822514949922
160,0.0021117726051578553,0.001305880257859826
161,0.0020994166892353465,0.0012972199494885117
162,0.002088116433139871,0.0012888309674484557
163,0.0020779414237745066,0.0012809153127467685
164,0.0020686191359183784,0.0012731551317285681
165,0.0020604147350279057,0.0012662261785743268
166,0.0020521260839830077,0.0012587192366226461
167,0.0020459327057660614,0.001253159127500431
168,0.002036158277866078,0.0012449249686477216
169,0.002035050897332425,0.0012335889266084944
170,0.002016360588480652,0.0012012188416791328
171,0.001999751342676684,0.0009839264900635993
172,0.0020931445360411263,0.0011225411823640268
173,0.003001633185846975,0.0010343856635715877
174,0.003603304637982843,0.001072396487487774
175,0.0036351725339839143,0.0010998412607270375
176,0.004684040033385275,0.0011743142089822836
177,0.004771256290317674,0.0011128400382994297
178,0.004577333398933732,0.0012042090856355795
179,0.00427634553332857,0.0011904191434089291
180,0.0034080149860236707,0.0017639866472516012
181,0.0020865500412140217,0.0016651307794330805
182,0.0012460558514320414,0.0012420800967926258
183,0.0009269370583867749,0.0010855912962078787
184,0.0008167251005905305,0.001020021897969408
185,0.0007750241242935898,0.0009866282497042495
186,0.0007638092408562973,0.0009673218040629045
187,0.0007708741978329344,0.0009555892749248367
188,0.0007920307428275363,0.0009487079366584096
189,0.0008264980376429895,0.0009454421468258819
190,0.0008754460626634497,0.0009452640640614718
191,0.0009414207206122304,0.0009480733414213255
192,0.0010279448195823825,0.0009540999287804752
193,0.0011389487753963557,0.0009639075377204439
194,0.001277686150872147,0.0009784052115783357
195,0.0014449239293613957,0.0009987771208806518
196,0.0016364459570880855,0.0010262004379591528
197,0.0018404776160970955,0.0010612313901155925
198,0.002036544343376984,0.0011028114404006484
199,0.0021980409163016223,0.0011471496004480542
200,0.0022998166497696,0.0011875675674609578
201,0.0023280994693974577,0.0012165119569225791
202,0.002286539318561749,0.0012290548817091213
203,0.002193913809275726,0.001225108247078759
204,0.002075390052781757,0.0012087032858592768
205,0.001953513628273331,0.0011854326748697642
206,0.0018435481665119607,0.0011602195782439882
207,0.0017532991333970276,0.0011363705924483376
