epoch,loss,val_loss
0,0.01669037140061407,0.009228197857737541
1,0.001994172210641594,0.0023020640946924686
2,0.0013399787121982569,6.982089689699933e-05
3,0.0013475705181543597,3.9693881262792274e-05
4,0.0010334090891023343,0.0002776675100903958
5,0.0009528227806454129,8.881898975232616e-05
6,0.000909616099638591,0.001998965395614505
7,0.0009336253955183533,0.0001713912934064865
8,0.0008978912972050511,0.00032812109566293657
9,0.0008285808334968964,0.00012136929581174627
10,0.0008575446265816704,6.488241342594847e-05
11,0.0007701868739743066,7.793585245963186e-05
12,0.0008483954095434965,0.00010774743714137003
13,0.0007513748927888893,0.00026173150399699807
14,0.0007431569316939275,0.0006260663503780961
15,0.0006948265249282632,0.00014266294601839036
16,0.0006366813709382581,0.00011354298476362601
17,0.0006272440911328167,4.712621375801973e-05
18,0.0006216048215984128,0.00016250058251898736
19,0.0006189823174748227,0.0007896224851720035
20,0.0006062547042767871,0.00025093951262533665
21,0.0006230861650887156,0.00047443335643038154
22,0.0005754573953041579,6.446503539336845e-05
23,0.000544103406068188,4.5548920752480626e-05
24,0.0005360738755876406,0.0006380932754836977
25,0.0005931697141657621,9.205085370922461e-05
26,0.0006449146573757562,0.0038643276784569025
27,0.0006053595681433963,0.0001709217467578128
28,0.0004774236205079949,0.00012181032070657238
29,0.000556561091139629,0.0009251618757843971
