epoch,loss,val_loss
0,0.013824422546514623,0.0021006270748840875
1,0.004472087981425495,0.0029512235298426006
2,0.0039627145131377935,0.0028688462058964526
3,0.003330214459352812,0.0046610575038612935
4,0.0031241324300540054,0.000731896355302939
5,0.003041802734350249,0.002272929475446673
6,0.0023096399580839226,0.001000145965933865
7,0.002279417597717266,0.0032321325209187833
8,0.0020681705164979033,0.0021075396267533826
9,0.002268297661163567,0.0013569287798498152
10,0.00201691097391886,0.0011533924639878566
11,0.00166321759203523,0.002132320674463061
12,0.001739166909562629,0.0024651074250996636
13,0.0017677464508421713,0.0006122545501535857
14,0.0016529848229675118,0.0006192838492304936
15,0.0014497807032139533,0.003000142118125631
16,0.0015394461060570536,0.000964693747575215
17,0.0013556387420510768,0.0020807995379232523
18,0.001360334013234743,0.0029228841436602046
19,0.0013886906968763547,0.0005933089914993106
20,0.0012142585895386633,0.0008124558391915471
21,0.0012055571779157758,0.002504175308307535
22,0.0012031540567494817,0.0018922788041986916
23,0.001172784589042365,0.0010425298344017122
24,0.001236600102750294,0.001252589905593675
25,0.001096517521829251,0.0005664188571053705
26,0.0011370105699084147,0.0008197414454914172
27,0.0012509485602727611,0.0005434761227214741
28,0.001094432371867813,0.0012601258645749144
29,0.0011441292623730797,0.0038243371364252085
30,0.001117656040252376,0.0028309002028484094
31,0.0010826577682956835,0.0006761890958602491
32,0.0009845403365549815,0.0005379848747939002
33,0.0010939899073314529,0.0039335815971227065
34,0.0011088918615813923,0.0015115336711077315
35,0.001098459477484853,0.0005228075493952227
36,0.0010154672355825872,0.000915048441751615
37,0.001008545548050819,0.0005318021392572279
38,0.0010844239845897903,0.0009116331470738116
39,0.0011048480183740795,0.0010814103706364047
40,0.0010396294445578719,0.0005831530122617423
41,0.0010865655864274217,0.0008713448289455029
42,0.0011019904642767444,0.0015996067147505911
43,0.0010948315606185094,0.0006673041876127714
44,0.0009693816380140299,0.0009181614844700354
45,0.0010608192942731013,0.0015846026546664927
46,0.0010172329402507838,0.0005854966022940189
47,0.000945272152550573,0.0010789967021545429
48,0.0010581099351637652,0.00115890783184257
49,0.0009399005237972738,0.0011241799353197087
50,0.001012572837100506,0.0005041054774712967
51,0.0010698909559242417,0.003304855056564536
52,0.0010429596070680985,0.0007579025685819879
53,0.0010591793987302985,0.0007044511996291316
54,0.0011108144263408577,0.0023491423773138146
55,0.0010213098457554943,0.002518238720337027
56,0.0010241560835063809,0.0007328239857758346
57,0.0010756591933410637,0.0010064238429134875
58,0.0009829866563391143,0.0005083633775683937
59,0.000988720000458981,0.0013823076947837283
