epoch,loss,val_loss
0,0.016926193542944844,0.03644962454943553
1,0.0024766119605616993,0.04489326720004496
2,0.002092215981798675,0.04235614309816257
3,0.0019415530384945558,0.040886415168643
4,0.0018266047355364491,0.043052533155550125
5,0.0016534834068876582,0.040818502883548324
6,0.0015613591477514179,0.039643591107881584
7,0.001523098744932616,0.03727856675243896
8,0.0014518802653460568,0.04390127211809158
9,0.0013516298737487557,0.0467597712641177
10,0.0013422955098380432,0.042336747374223625
11,0.001268260460080611,0.037808999905119774
12,0.0012324700800184073,0.04338831729863001
13,0.0011725409541916622,0.04338126556704874
14,0.001179742337011122,0.04772331371255543
15,0.00108261230333884,0.043482191941660385
16,0.001029668278179676,0.0364587911931069
17,0.0010223389915926108,0.04256976322959299
18,0.0009874589727913697,0.04088529385626316
